-4.535	-0.089	-0.011	-0.010	-0.002	0.013	-0.037	0.871
-4.140	-0.081	0.023	-0.003	0.000	0.011	-0.048	0.872
5.869	-0.062	-0.009	0.003	0.001	0.009	-0.043	0.871
-5.958	-0.056	-0.008	0.007	-0.001	0.008	-0.042	0.870
3.611	-0.048	-0.009	0.007	0.001	0.004	-0.042	0.873
2.309	-0.046	-0.009	0.010	0.001	-0.005	-0.039	0.873
2.544	-0.045	-0.010	0.004	0.000	0.001	-0.034	0.871
0.286	-0.038	-0.013	0.003	0.002	-0.002	-0.031	0.871
0.515	-0.036	-0.012	-0.007	-0.001	-0.003	-0.023	0.870
-5.344	-0.038	-0.013	-0.013	-0.002	-0.003	-0.017	0.871
-5.097	-0.046	-0.013	-0.017	-0.001	-0.001	-0.014	0.871
-2.068	-0.051	-0.014	-0.021	-0.004	0.000	-0.015	0.871
-1.024	-0.051	-0.014	-0.017	-0.005	0.000	-0.013	0.871
-1.109	-0.044	-0.014	-0.018	-0.005	0.007	-0.019	0.872
-4.888	-0.043	-0.013	-0.011	-0.004	0.008	-0.023	0.872
0.405	-0.020	-0.014	-0.007	0.046	0.014	-0.021	0.872
-3.818	-0.017	-0.014	-0.009	-0.004	0.013	-0.025	0.873
5.549	-0.016	-0.012	-0.001	-0.002	0.016	-0.027	0.874
-3.453	-0.012	-0.011	0.000	-0.004	0.019	-0.035	0.874
3.920	-0.004	-0.012	0.002	-0.001	0.018	-0.036	0.875
-1.815	0.001	-0.008	0.004	0.000	0.018	-0.037	0.876
5.504	-0.008	-0.011	0.001	0.000	0.015	-0.031	0.877
-3.971	-0.022	-0.009	0.001	0.003	0.015	-0.028	0.876
1.806	-0.027	-0.010	-0.002	0.001	0.011	-0.026	0.876
-4.577	-0.034	-0.009	-0.006	0.002	0.010	-0.024	0.876
-3.728	-0.045	-0.010	-0.011	0.001	0.009	-0.018	0.876
3.358	-0.051	-0.011	-0.014	0.001	0.008	-0.019	0.875
3.753	-0.053	-0.013	-0.012	0.003	0.009	-0.020	0.872
-5.385	-0.049	-0.011	-0.011	0.000	0.010	-0.016	0.873
5.421	-0.045	-0.010	-0.009	-0.001	0.009	-0.014	0.872
-3.895	-0.047	-0.000	-0.015	0.001	0.010	-0.021	0.869
0.252	-0.053	-0.010	-0.016	0.002	0.009	-0.021	0.871
5.359	-0.056	-0.009	-0.015	0.002	0.008	-0.028	0.866
5.207	-0.059	-0.009	-0.012	0.001	0.009	-0.035	0.863
-1.807	-0.064	-0.010	-0.014	0.002	0.007	-0.037	0.863
3.127	-0.072	-0.010	-0.013	-0.002	0.011	-0.041	0.862
-5.641	-0.080	-0.010	-0.013	-0.000	0.009	-0.042	0.859
-4.867	-0.092	-0.010	-0.013	-0.004	0.006	-0.045	0.858
-5.217	-0.099	-0.009	-0.009	-0.004	0.009	-0.049	0.856
-0.846	-0.093	-0.009	-0.007	-0.005	0.005	-0.048	0.856
1.529	-0.078	-0.009	-0.003	-0.005	0.003	-0.048	0.854
2.788	-0.066	-0.009	-0.001	-0.005	-0.001	-0.048	0.853
-0.551	-0.057	-0.009	0.001	-0.005	0.002	-0.036	0.853
1.580	-0.051	-0.009	-0.003	-0.005	-0.003	-0.040	0.854
-4.304	-0.055	-0.012	-0.009	-0.003	-0.004	-0.036	0.854
5.743	-0.061	-0.010	-0.012	0.001	-0.004	-0.031	0.855
1.932	-0.067	-0.010	-0.016	0.001	-0.001	-0.027	0.853
-2.457	-0.066	-0.011	-0.021	0.001	-0.003	-0.023	0.852
-1.268	-0.072	-0.011	-0.021	0.004	-0.001	-0.025	0.852
5.584	-0.079	-0.012	-0.023	0.004	0.000	-0.028	0.851
5.717	-0.090	-0.010	-0.020	0.001	0.002	-0.032	0.849
-0.099	-0.091	-0.010	-0.021	0.002	0.002	-0.035	0.849
-0.677	-0.090	-0.013	-0.020	-0.001	0.004	-0.038	0.846
-2.320	-0.095	-0.010	-0.019	-0.001	0.006	-0.042	0.845
1.420	-0.108	-0.009	-0.017	-0.003	0.005	-0.045	0.843
2.112	-0.119	-0.008	-0.010	-0.005	0.001	-0.049	0.842
-3.451	-0.114	-0.009	-0.003	-0.005	0.000	-0.051	0.841
-2.913	-0.105	-0.009	-0.002	-0.007	-0.000	-0.053	0.841
2.924	-0.093	-0.007	0.001	-0.006	-0.002	-0.053	0.839
3.607	-0.089	-0.007	0.030	-0.004	-0.002	-0.054	0.840
1.377	-0.076	-0.010	0.002	-0.007	-0.001	-0.049	0.841
-2.940	-0.066	-0.010	-0.000	-0.005	0.000	-0.044	0.842
0.842	-0.068	-0.010	-0.003	-0.005	-0.002	-0.040	0.844
-0.227	-0.077	-0.012	-0.013	-0.005	-0.011	-0.031	0.846
-1.013	-0.081	-0.011	-0.013	-0.005	-0.010	-0.025	0.847
-0.345	-0.079	-0.013	-0.013	-0.003	-0.011	-0.018	0.848
-4.106	-0.068	-0.011	-0.017	-0.005	-0.010	-0.016	0.851
2.729	-0.061	-0.012	-0.018	-0.004	-0.005	-0.018	0.853
-0.348	-0.053	-0.013	-0.019	0.029	0.001	-0.020	0.863
0.080	-0.055	-0.011	-0.012	0.019	0.003	-0.026	0.856
-5.535	-0.056	-0.012	-0.016	0.040	0.005	-0.028	0.857
2.640	-0.052	-0.012	-0.013	-0.003	0.008	-0.034	0.860
-3.514	-0.054	0.002	-0.006	0.003	0.014	-0.042	0.864
3.473	-0.057	-0.010	-0.005	0.002	0.013	-0.041	0.865
-1.518	-0.057	-0.010	-0.001	0.002	0.015	-0.042	0.866
2.400	-0.052	-0.008	0.001	0.003	0.016	-0.043	0.868
0.869	-0.049	-0.011	0.005	0.000	0.020	-0.039	0.869
3.699	-0.051	-0.005	0.003	0.001	0.019	-0.034	0.871
0.279	-0.048	-0.009	-0.001	-0.000	0.018	-0.023	0.869
4.644	-0.027	-0.010	-0.004	-0.002	0.019	-0.023	0.871
2.965	-0.060	-0.009	-0.007	-0.001	0.018	-0.019	0.871
-2.990	-0.064	-0.009	-0.011	-0.001	0.014	-0.015	0.872
-2.160	-0.072	-0.010	-0.013	-0.002	0.011	-0.014	0.871
3.903	-0.085	-0.010	-0.021	-0.003	0.007	-0.012	0.873
4.823	-0.089	-0.011	-0.021	-0.002	0.009	-0.014	0.873
-5.095	-0.090	-0.011	-0.017	-0.002	0.007	-0.019	0.875
3.610	-0.081	-0.008	-0.015	0.000	0.007	-0.020	0.876
-4.319	-0.076	-0.012	-0.015	-0.001	0.007	-0.030	0.877
-4.924	-0.080	-0.011	-0.013	-0.000	0.006	-0.038	0.878
2.594	-0.081	-0.011	-0.009	0.004	0.008	-0.038	0.881
5.970	-0.074	-0.010	-0.003	0.001	0.007	-0.040	0.880
-3.106	-0.051	-0.011	0.002	0.000	-0.006	-0.039	0.883
2.517	-0.051	-0.010	0.002	0.000	0.005	-0.037	0.881
-5.206	-0.070	-0.011	-0.006	0.001	0.008	-0.033	0.882
-0.204	-0.083	0.003	-0.010	-0.000	0.008	-0.034	0.883
-0.893	-0.099	-0.010	-0.013	-0.002	0.010	-0.032	0.885
0.422	-0.119	-0.008	-0.011	0.001	0.014	-0.033	0.884
-5.629	-0.113	-0.008	-0.010	0.000	0.010	-0.031	0.883
0.016	-0.102	-0.009	-0.009	0.002	0.005	-0.030	0.883
-5.771	-0.084	-0.009	-0.007	0.004	0.010	-0.033	0.885
-1.201	-0.076	-0.010	-0.006	0.005	0.020	-0.031	0.883
3.937	-0.054	-0.014	-0.006	0.002	0.008	-0.032	0.883
2.121	-0.045	-0.010	-0.005	0.001	0.007	-0.031	0.883
2.910	-0.043	0.025	-0.003	0.002	0.005	-0.039	0.881
2.031	-0.040	-0.012	-0.009	-0.003	0.004	-0.031	0.879
-4.146	-0.038	-0.010	-0.010	-0.003	0.001	-0.031	0.881
3.306	-0.046	-0.013	-0.011	-0.003	0.000	-0.031	0.878
-1.994	-0.057	-0.013	-0.011	-0.005	-0.004	-0.031	0.878
4.496	-0.060	-0.013	-0.009	-0.002	0.000	-0.031	0.879
1.222	-0.060	-0.013	-0.008	-0.006	-0.003	-0.034	0.878
-1.696	-0.058	-0.011	-0.007	0.018	-0.004	-0.030	0.874
-3.880	-0.062	-0.010	-0.006	-0.005	-0.002	-0.031	0.879
-3.107	-0.069	-0.012	-0.005	-0.004	0.000	-0.030	0.880
-3.269	-0.070	-0.008	-0.001	-0.003	0.001	-0.032	0.881
1.861	-0.064	-0.010	0.002	-0.003	0.003	-0.033	0.882
5.930	-0.051	-0.009	0.022	-0.004	0.005	-0.029	0.884
3.870	-0.038	-0.009	0.007	-0.002	0.005	-0.032	0.887
-1.951	-0.029	-0.013	0.003	0.003	0.006	-0.027	0.886
1.015	-0.028	-0.009	0.001	-0.002	0.001	-0.027	0.889
1.415	-0.036	-0.011	-0.005	-0.003	0.002	-0.026	0.888
-0.727	-0.054	-0.012	-0.011	-0.003	0.007	-0.028	0.891
-3.993	-0.058	-0.012	-0.014	-0.003	0.004	-0.021	0.891
-5.493	-0.060	-0.013	-0.014	-0.004	0.011	-0.017	0.893
-1.118	-0.060	-0.010	-0.012	-0.003	0.007	-0.021	0.894
-4.212	-0.029	-0.012	-0.012	-0.004	0.011	-0.023	0.895
-0.891	-0.038	-0.013	-0.005	-0.005	0.017	-0.025	0.900
2.769	-0.033	-0.009	-0.003	0.015	0.020	-0.027	0.906
-0.143	-0.021	-0.012	0.001	-0.002	0.019	-0.024	0.904
-3.466	-0.014	-0.012	0.002	-0.002	0.019	-0.031	0.905
2.176	-0.005	-0.013	0.005	0.000	0.020	-0.028	0.911
-4.673	-0.006	-0.010	0.001	0.004	0.018	-0.025	0.909
-5.078	-0.008	-0.011	0.001	0.003	0.016	-0.023	0.910
-2.605	-0.011	-0.011	-0.002	0.004	0.016	-0.027	0.910
-1.644	-0.012	-0.011	-0.004	0.005	0.014	-0.025	0.910
3.425	-0.011	-0.011	-0.005	0.003	0.018	-0.019	0.908
2.261	-0.007	-0.011	-0.005	0.004	0.017	-0.023	0.909
5.168	0.001	-0.012	-0.005	0.026	0.013	-0.022	0.905
-5.832	0.003	-0.013	-0.009	-0.001	0.013	-0.023	0.905
-1.090	-0.005	-0.013	-0.013	-0.001	0.015	-0.013	0.904
-5.564	-0.022	-0.014	-0.015	-0.001	0.017	-0.016	0.902
-5.747	-0.032	-0.014	-0.015	-0.002	0.010	-0.013	0.901
-5.622	-0.035	-0.012	-0.011	-0.002	0.013	-0.020	0.899
1.303	-0.028	-0.013	-0.006	-0.000	0.015	-0.025	0.896
-0.395	-0.017	-0.012	-0.003	-0.002	0.016	-0.027	0.895
2.221	-0.004	-0.002	0.004	-0.002	0.018	-0.031	0.893
5.244	0.008	-0.011	0.004	-0.003	0.019	-0.032	0.891
0.404	0.024	-0.011	0.005	-0.002	0.022	-0.031	0.889
-3.197	0.013	-0.011	0.001	-0.003	0.015	-0.028	0.887
-0.013	0.001	-0.012	-0.006	0.002	0.014	-0.028	0.884
4.509	-0.018	-0.012	-0.012	-0.001	0.013	-0.028	0.882
-3.997	-0.032	-0.012	-0.014	-0.001	0.011	-0.026	0.879
2.071	-0.036	-0.013	-0.010	0.001	0.009	-0.023	0.874
0.140	-0.038	-0.012	-0.016	0.000	0.013	-0.024	0.874
-2.661	-0.049	-0.012	-0.008	-0.003	0.013	-0.027	0.869
-1.301	-0.054	-0.011	-0.015	-0.004	0.015	-0.029	0.874
-3.340	-0.060	-0.012	-0.019	-0.007	0.013	-0.038	0.864
-3.591	-0.061	-0.012	-0.016	-0.003	0.009	-0.034	0.860
-1.922	-0.063	0.020	-0.010	-0.003	0.014	-0.043	0.859
2.488	-0.056	-0.011	-0.007	-0.001	0.000	-0.041	0.856
2.930	-0.051	-0.009	-0.005	0.001	0.007	-0.039	0.856
-3.385	-0.048	-0.002	-0.003	0.002	0.024	-0.044	0.851
-1.622	-0.042	-0.008	-0.004	0.004	-0.036	-0.051	0.847
-1.346	-0.043	0.018	-0.006	0.003	0.036	-0.054	0.844
-2.330	-0.050	-0.010	-0.005	0.002	0.004	-0.047	0.827
3.908	-0.057	-0.011	-0.008	0.000	-0.003	-0.046	0.831
-5.329	-0.055	-0.011	-0.006	-0.002	0.012	-0.040	0.827
-3.325	-0.051	-0.011	-0.010	-0.005	-0.023	-0.049	0.822
-3.470	-0.050	-0.010	-0.010	-0.007	-0.029	-0.045	0.814
-3.538	-0.049	-0.011	-0.013	-0.009	-0.031	-0.028	0.810
3.100	-0.044	-0.013	-0.013	-0.009	-0.004	-0.039	0.804
-0.161	-0.034	-0.013	-0.013	-0.011	0.000	-0.041	0.800
1.016	-0.030	-0.012	-0.011	-0.010	-0.015	-0.046	0.797
4.814	-0.023	-0.013	-0.009	-0.010	-0.015	-0.047	0.794
2.753	-0.025	-0.013	-0.010	-0.007	0.001	-0.049	0.792
-2.275	-0.039	-0.012	-0.014	-0.010	-0.010	-0.047	0.792
4.127	-0.054	-0.013	0.008	-0.008	-0.004	-0.045	0.791
0.551	-0.070	-0.009	-0.018	-0.008	-0.007	-0.052	0.790
3.308	-0.076	-0.012	-0.016	-0.008	-0.010	-0.040	0.789
-1.763	-0.083	-0.012	-0.016	-0.009	0.002	-0.040	0.788
-0.063	-0.086	-0.007	-0.015	-0.005	0.009	-0.039	0.788
0.505	-0.098	-0.009	-0.014	-0.006	-0.010	-0.039	0.786
3.171	-0.108	-0.009	-0.012	-0.008	-0.002	-0.041	0.787
-4.505	-0.112	-0.007	-0.011	-0.008	-0.010	-0.047	0.785
1.447	-0.108	-0.012	-0.011	-0.007	-0.007	-0.047	0.787
-4.771	-0.109	-0.005	-0.011	-0.004	-0.002	-0.050	0.788
0.817	-0.109	-0.006	-0.013	-0.007	0.000	-0.058	0.788
-1.977	-0.102	-0.007	-0.013	0.001	-0.013	-0.049	0.790
1.651	-0.098	-0.008	-0.013	0.002	-0.018	-0.052	0.792
-0.457	-0.096	-0.009	-0.015	-0.001	-0.005	-0.052	0.792
-2.259	-0.092	-0.009	-0.015	0.000	-0.015	-0.052	0.792
-5.590	-0.089	-0.009	-0.018	0.002	-0.004	-0.048	0.793
0.133	-0.095	-0.008	-0.021	0.001	0.004	-0.053	0.793
0.803	-0.096	-0.010	-0.023	-0.000	-0.006	-0.050	0.794
-1.865	-0.095	-0.010	-0.020	-0.004	0.002	-0.048	0.794
5.809	-0.046	-0.009	-0.017	-0.004	0.005	-0.050	0.793
5.433	-0.075	-0.010	-0.018	-0.007	0.005	-0.041	0.793
-3.234	-0.075	-0.009	-0.016	-0.006	0.007	-0.054	0.794
0.790	-0.076	-0.010	-0.017	-0.007	0.009	-0.042	0.796
-2.698	-0.087	-0.009	-0.014	-0.007	0.013	-0.043	0.796
-4.600	-0.112	-0.009	-0.020	-0.004	0.001	-0.056	0.798
1.639	-0.112	-0.008	-0.018	-0.004	0.006	-0.053	0.799
-3.777	-0.115	-0.007	0.012	-0.004	0.013	-0.056	0.801
-3.617	-0.110	-0.007	-0.012	-0.003	0.015	-0.053	0.802
-5.828	-0.108	-0.007	-0.009	-0.000	0.005	-0.058	0.805
0.527	-0.106	-0.007	-0.006	-0.000	0.002	-0.048	0.805
-3.862	-0.101	-0.007	-0.007	-0.001	0.002	-0.046	0.806
0.059	-0.091	-0.008	-0.004	-0.001	-0.000	-0.038	0.807
3.424	-0.069	-0.006	-0.006	-0.003	-0.007	-0.035	0.811
-1.842	-0.063	-0.006	-0.007	-0.004	-0.010	-0.029	0.809
4.126	-0.055	-0.009	-0.009	-0.004	-0.009	-0.022	0.810
1.144	-0.055	-0.010	-0.015	-0.005	-0.009	-0.021	0.811
0.585	-0.061	-0.009	-0.017	0.048	-0.004	-0.024	0.814
0.063	-0.070	-0.009	-0.022	-0.004	-0.002	-0.023	0.811
5.383	-0.074	-0.009	-0.024	-0.005	-0.007	-0.025	0.813
4.803	-0.085	-0.010	-0.025	-0.005	-0.004	-0.031	0.815
4.051	-0.091	-0.011	-0.024	-0.005	0.001	-0.038	0.817
-1.882	-0.096	-0.012	-0.022	0.009	0.006	-0.041	0.820
-4.988	-0.111	-0.011	-0.017	-0.007	0.009	-0.047	0.826
3.304	-0.114	-0.010	-0.016	-0.006	0.012	-0.046	0.828
-0.488	-0.125	-0.008	-0.012	-0.007	0.013	-0.058	0.832
0.918	-0.119	-0.009	-0.002	-0.007	0.009	-0.054	0.838
2.737	-0.115	-0.006	0.000	-0.008	0.011	-0.065	0.839
-4.997	-0.105	-0.006	0.003	-0.007	0.008	-0.065	0.845
2.242	-0.101	-0.007	0.004	-0.007	0.011	-0.060	0.848
-4.635	-0.103	-0.007	0.002	-0.005	0.010	-0.060	0.852
-1.069	-0.094	-0.008	-0.002	-0.005	0.000	-0.055	0.858
-1.404	-0.087	-0.008	-0.003	-0.003	-0.002	-0.043	0.860
0.596	-0.084	-0.009	-0.005	-0.000	-0.004	-0.041	0.864
-4.898	-0.086	-0.011	-0.008	-0.001	-0.012	-0.030	0.871
4.286	-0.081	-0.011	-0.009	0.000	-0.012	-0.024	0.872
3.087	-0.073	-0.013	-0.015	0.002	-0.016	-0.023	0.873
4.721	-0.066	-0.011	-0.016	0.002	-0.011	-0.024	0.878
2.752	-0.066	-0.013	-0.018	-0.001	-0.004	-0.018	0.879
-4.489	-0.070	-0.013	-0.023	-0.002	-0.009	-0.023	0.888
-3.941	-0.081	-0.014	-0.024	-0.003	-0.002	-0.028	0.886
-2.987	-0.092	-0.013	-0.022	-0.004	-0.001	-0.032	0.891
1.175	-0.095	-0.013	-0.014	-0.002	0.009	-0.038	0.894
3.239	-0.089	-0.018	-0.012	-0.006	0.009	-0.046	0.896
-1.212	-0.082	-0.011	-0.002	-0.006	0.012	-0.042	0.900
-5.651	-0.073	-0.010	0.002	-0.007	0.014	-0.046	0.904
-1.887	-0.069	-0.010	0.006	-0.008	0.023	-0.050	0.907
-1.326	-0.071	-0.010	0.008	-0.007	0.020	-0.050	0.911
-4.834	-0.071	-0.009	0.014	-0.007	0.023	-0.047	0.914
-2.482	-0.063	-0.010	0.009	-0.006	0.016	-0.042	0.918
4.656	-0.056	-0.010	0.007	-0.002	0.017	-0.043	0.922
-1.492	-0.047	-0.013	0.006	-0.008	0.018	-0.029	0.926
4.587	-0.038	-0.012	0.003	-0.007	0.014	-0.024	0.930
-2.170	-0.029	-0.013	-0.004	-0.008	0.011	-0.012	0.936
0.943	-0.033	-0.013	-0.009	-0.005	0.009	0.002	0.939
-2.792	-0.042	-0.012	-0.017	-0.008	0.005	-0.001	0.949
0.088	-0.055	-0.013	-0.022	-0.007	0.010	0.003	0.954
1.548	-0.065	-0.015	-0.023	-0.005	0.010	-0.005	0.958
-5.269	-0.061	-0.014	-0.018	-0.006	0.008	-0.005	0.961
1.356	-0.054	-0.014	-0.013	0.001	0.013	-0.012	0.970
-2.142	-0.052	-0.013	-0.012	0.003	0.015	-0.021	0.972
-4.053	-0.051	-0.014	-0.005	0.002	0.016	-0.030	0.977
5.704	-0.046	-0.013	0.001	0.006	0.021	-0.038	0.980
2.327	-0.039	-0.014	0.007	0.007	0.021	-0.040	0.983
-2.590	-0.034	-0.011	0.014	0.007	0.019	-0.043	0.985
2.713	-0.032	-0.010	0.014	0.048	0.025	-0.041	0.982
5.136	-0.036	-0.011	0.011	0.006	0.026	-0.044	0.989
-0.148	-0.046	-0.011	0.009	0.006	0.022	-0.039	0.988
-4.031	-0.050	-0.002	0.004	0.003	0.029	-0.037	0.987
-1.168	-0.053	-0.012	-0.001	0.001	0.030	-0.029	0.979
-2.532	-0.060	-0.012	-0.008	-0.002	0.029	-0.022	0.984
2.266	-0.061	-0.014	-0.011	-0.005	0.028	-0.020	0.985
-0.184	-0.065	-0.014	-0.010	-0.005	0.020	-0.015	0.983
4.080	-0.061	-0.012	0.032	-0.005	0.022	-0.019	0.985
-0.950	-0.019	-0.013	-0.010	-0.002	0.021	-0.020	0.981
2.730	-0.055	-0.015	-0.013	-0.002	0.020	-0.029	0.980
-5.021	-0.056	-0.015	-0.011	-0.000	0.019	-0.020	0.979
-5.909	-0.057	-0.013	-0.013	0.002	0.016	-0.027	0.975
-0.000	-0.070	-0.013	-0.010	0.000	0.013	-0.030	0.973
-1.257	-0.069	-0.012	-0.005	0.000	0.010	-0.031	0.972
2.650	-0.063	-0.013	0.002	-0.003	0.008	-0.032	0.967
-0.309	-0.055	-0.015	0.008	-0.005	0.002	-0.030	0.966
1.848	-0.041	-0.012	0.012	-0.006	-0.001	-0.035	0.964
5.583	-0.034	-0.012	0.011	-0.008	-0.004	-0.035	0.961
-1.929	-0.038	-0.012	0.012	-0.007	-0.003	-0.034	0.959
5.984	-0.043	-0.016	0.007	-0.006	-0.006	-0.032	0.959
-2.026	-0.043	-0.012	0.002	-0.005	0.000	-0.028	0.958
-4.012	-0.045	-0.012	-0.003	-0.006	0.001	-0.031	0.958
4.695	-0.061	-0.010	-0.004	-0.001	0.010	-0.025	0.954
-3.992	-0.064	-0.011	-0.007	-0.001	0.011	-0.023	0.956
1.593	-0.063	-0.012	-0.007	-0.004	0.013	-0.023	0.954
-5.782	-0.058	-0.012	-0.006	-0.003	0.014	-0.026	0.952
-5.828	-0.057	-0.011	-0.005	-0.003	0.012	-0.027	0.951
0.055	-0.048	-0.011	-0.004	-0.001	0.016	-0.031	0.952
1.845	-0.043	-0.012	-0.002	-0.003	0.013	-0.035	0.947
0.561	-0.032	-0.002	0.002	-0.003	0.018	-0.037	0.946
-5.833	-0.018	-0.009	0.003	-0.005	0.021	-0.041	0.945
-0.160	-0.006	-0.011	0.006	-0.004	0.019	-0.039	0.941
5.820	-0.007	-0.012	0.002	0.044	0.022	-0.047	0.938
3.440	-0.011	-0.013	0.002	-0.005	0.014	-0.044	0.934
-3.102	-0.012	-0.012	0.002	-0.006	0.012	-0.035	0.938
0.930	-0.014	-0.011	-0.002	-0.006	0.007	-0.032	0.937
-1.709	-0.020	-0.011	-0.003	-0.004	0.004	-0.030	0.937
2.354	0.007	-0.013	-0.005	-0.003	0.006	-0.028	0.934
-5.952	-0.042	-0.015	-0.003	-0.001	0.009	-0.023	0.933
-1.769	-0.041	-0.014	-0.003	-0.002	0.009	-0.024	0.931
-1.184	-0.040	-0.011	0.007	0.001	0.008	-0.020	0.927
-5.022	-0.040	-0.008	-0.003	0.002	0.005	-0.022	0.925
5.823	-0.036	-0.010	-0.002	0.001	0.011	-0.026	0.924
-0.575	-0.027	-0.012	-0.002	0.002	0.006	-0.021	0.918
1.727	-0.022	-0.008	-0.002	0.000	0.009	-0.022	0.918
2.323	-0.022	-0.011	-0.006	-0.003	0.012	-0.021	0.915
-1.098	-0.025	-0.011	-0.009	-0.003	0.006	-0.027	0.912
-2.142	-0.038	-0.011	-0.014	-0.004	0.007	-0.024	0.908
-5.428	-0.054	-0.010	-0.014	-0.005	0.017	-0.031	0.903
5.964	-0.062	-0.008	-0.002	-0.004	0.018	-0.035	0.900
2.835	-0.068	-0.012	-0.015	-0.006	0.015	-0.034	0.896
-0.601	-0.062	-0.012	-0.012	-0.005	0.024	-0.041	0.890
-1.729	-0.059	-0.012	-0.011	-0.006	0.028	-0.035	0.888
-5.102	-0.058	-0.010	-0.015	-0.005	0.021	-0.044	0.884
5.330	-0.073	-0.011	-0.014	-0.005	0.023	-0.044	0.880
2.350	-0.078	-0.011	-0.013	0.001	0.021	-0.047	0.876
-4.165	-0.077	-0.010	-0.009	-0.003	-0.003	-0.040	0.872
0.792	-0.069	-0.009	-0.009	-0.003	0.080	-0.043	0.870
-4.625	-0.066	-0.009	-0.009	-0.001	0.066	-0.043	0.865
-2.800	-0.073	-0.009	-0.009	-0.002	-0.017	-0.051	0.861
-4.801	-0.073	-0.009	-0.010	-0.001	0.088	-0.038	0.856
2.293	-0.070	-0.010	-0.010	-0.000	0.034	-0.045	0.850
2.293	-0.063	0.017	-0.011	0.000	-0.006	-0.040	0.844
-3.566	-0.052	-0.009	-0.012	0.000	-0.049	-0.055	0.839
-1.578	-0.048	-0.010	-0.014	-0.001	-0.014	-0.052	0.832
-5.094	-0.049	-0.012	-0.014	-0.003	-0.008	-0.041	0.822
4.950	-0.055	-0.011	-0.018	-0.002	0.013	-0.044	0.815
-1.908	-0.061	-0.010	-0.017	-0.004	-0.030	-0.047	0.809
-5.504	-0.054	-0.013	-0.016	-0.004	-0.012	-0.042	0.799
-5.847	-0.046	-0.013	-0.015	-0.005	-0.011	-0.047	0.793
3.116	-0.048	-0.011	-0.013	-0.006	-0.011	-0.046	0.788
4.823	-0.049	-0.011	-0.008	-0.008	0.007	-0.047	0.782
4.451	-0.044	-0.010	0.038	-0.010	0.004	-0.053	0.776
-1.783	-0.029	-0.010	-0.004	-0.011	-0.011	-0.053	0.770
2.812	-0.031	-0.008	-0.009	-0.011	0.005	-0.050	0.768
-3.110	-0.046	-0.007	-0.013	-0.011	0.001	-0.055	0.759
-1.764	-0.068	-0.012	-0.016	-0.012	0.001	-0.056	0.756
-1.236	-0.082	-0.011	-0.015	-0.014	-0.010	-0.051	0.753
-4.619	-0.087	-0.009	-0.016	-0.014	-0.006	-0.051	0.750
-4.613	-0.089	-0.009	-0.003	-0.015	-0.011	-0.051	0.749
4.502	-0.083	-0.010	-0.014	-0.015	-0.017	-0.052	0.745
-5.130	-0.077	-0.011	-0.013	-0.016	-0.005	-0.053	0.741
-3.162	-0.067	-0.011	-0.013	-0.017	-0.011	-0.052	0.741
-0.701	-0.058	-0.010	-0.013	-0.016	-0.021	-0.052	0.741
